t,bpm,uc
2608.0,121.591335,22.43173
2609.0,121.591335,22.43173
2610.0,121.933672,22.43173
2611.0,122.618347,19.074796410039156
2612.0,123.388607,18.660598
2613.0,124.158866,18.498771211164158
2614.0,125.92302316993869,18.439893162506312
2615.0,126.08154987831581,18.439893162506312
2616.0,126.20718991334277,18.439893162506312
2617.0,126.21193968488323,18.64099882161055
2618.0,126.212891,18.660598
2619.0,126.212891,19.575677528895994
2620.0,129.00230144936847,19.575677528895994
2621.0,129.12276,19.575677528895994
2622.0,129.12276,19.575677528895994
2623.0,129.12276,17.685306
2624.0,129.12276,16.87039258430715
2625.0,129.12276,16.384915
2626.0,129.12276,15.675479772248744
2627.0,129.12276,14.954486
2628.0,129.38807113050572,14.551365097631168
2629.0,129.5268154940825,14.43433
2630.0,130.29412968013196,14.43433
2631.0,131.06144386618143,14.427105781727194
2632.0,131.347954,14.170749098876312
2633.0,131.433538,13.860538230677568
2634.0,144.07257077750967,13.550327362478825
2635.0,144.07257077750967,13.24011649428008
2636.0,144.07257077750967,13.13394
2637.0,144.07257077750967,12.678804
2638.0,129.422305,12.678804
2639.0,129.422305,12.678804
2640.0,129.422305,12.678804
2641.0,129.422305,12.678804
2642.0,129.422305,12.873862
2643.0,129.422305,12.873862
2644.0,129.422305,12.873862
2645.0,129.422305,12.493859188098831
2646.0,129.422305,11.850891387833403
2647.0,129.422305,11.67027961105719
2648.0,129.63189133197304,11.124837951184322
2649.0,131.647499,10.978697832148587
2650.0,131.647499,10.858257
2651.0,131.647499,9.740931782597983
2652.0,131.647499,8.387516
2653.0,131.57136964813193,8.257477
2654.0,131.57136964813193,8.257477
2655.0,131.57136964813193,8.257477
2656.0,131.57136964813193,8.257477
2657.0,131.6291186920506,6.56697
2658.0,131.647499,6.436931
2659.0,131.77016681534167,6.306892
2660.0,131.77016681534167,5.66103132622471
2661.0,131.77016681534167,5.26658
2662.0,131.77016681534167,5.66103132622471
2663.0,129.422305,5.66103132622471
2664.0,129.422305,5.66103132622471
2665.0,129.422305,5.006502
2666.0,129.422305,5.716297972037489
2667.0,129.422305,6.56697
2668.0,129.422305,6.56697
2669.0,129.9969933412893,6.0659587863085775
2670.0,131.22416150602118,5.916775
2671.0,131.604707,6.0659587863085775
2672.0,131.604707,6.0659587863085775
2673.0,131.604707,5.916775
2674.0,131.604707,5.721717
2675.0,130.98801009464626,5.721717
2676.0,129.422305,5.916775
2677.0,129.422305,6.56697
2678.0,129.422305,6.63199
2679.0,129.422305,6.63199
2680.0,129.422305,7.961303044746584
2681.0,129.422305,12.353706
2682.0,129.422305,12.353706
2683.0,129.422305,12.86086209241211
2684.0,129.422305,12.86086209241211
2685.0,129.422305,12.86086209241211
2686.0,131.176785,12.353706
2687.0,133.829901,12.049967584841186
2688.0,133.829901,12.049967584841186
2689.0,133.829901,12.093628
2690.0,133.829901,12.093628
2691.0,132.118213,12.093628
2692.0,129.422305,12.093628
2693.0,129.422305,12.093628
2694.0,128.866007,12.093628
2695.0,128.80039429828608,11.241147722488119
2696.0,128.80039429828608,10.328666878170363
2697.0,128.80039429828608,9.06410141555217
2698.0,128.866007,8.322497
2699.0,129.0314338489405,8.322497
2700.0,129.0314338489405,7.995952506585212
2701.0,129.165552,7.958781867164159
2702.0,129.379513,7.542263
2703.0,129.37636751913394,7.282185
2704.0,129.3072661555842,7.034464998226854
2705.0,129.23816479203444,7.034464998226854
2706.0,129.23816479203444,7.034464998226854
2707.0,129.23816479203444,7.034464998226854
2708.0,129.23816479203444,7.034464998226854
2709.0,129.1690634284847,7.034464998226854
2710.0,129.09996206493494,7.034464998226854
2711.0,129.079968,7.515291724658818
2712.0,129.079968,7.996118451090783
2713.0,129.079968,8.127438
2714.0,129.079968,8.353200825630301
2715.0,128.331551,10.617144046314106
2716.0,128.331551,12.881087266997909
2717.0,128.331551,12.881087266997909
2718.0,128.27914528992525,12.881087266997909
2719.0,127.57765846413848,12.881087266997909
2720.0,127.57765846413848,12.735543
2721.0,127.57765846413848,12.345679
2722.0,127.57765846413848,11.955815
2723.0,129.358289,11.955815
2724.0,130.43351009874968,8.252112
2725.0,130.43351009874968,8.187135
2726.0,130.43351009874968,8.05718
2727.0,130.43351009874968,7.667316
2728.0,128.94822816325683,7.667316
2729.0,128.588235,7.667316
2730.0,128.03778899076624,7.667316
2731.0,128.03778899076624,7.667316
2732.0,128.03778899076624,7.212476
2733.0,128.03778899076624,6.952567
2734.0,128.074866,6.952567
2735.0,128.5508990114299,6.952567
2736.0,128.96137796475915,6.952567
2737.0,129.5000047450189,7.01202325448444
2738.0,129.5000047450189,7.01202325448444
2739.0,129.5000047450189,7.132379801301919
2740.0,129.5000047450189,7.132379801301919
2741.0,129.18497278846928,7.132379801301919
2742.0,129.144385,7.01202325448444
2743.0,129.144385,7.01202325448444
2744.0,128.97040880495084,6.952567
2745.0,128.97040880495084,6.17284
2746.0,128.97040880495084,6.17284
2747.0,128.64979986313375,6.324452877373819
2748.0,128.64979986313375,6.258491380608961
2749.0,128.64979986313375,6.258491380608961
2750.0,128.64979986313375,6.324452877373819
2751.0,127.87846607761325,6.528770242708605
2752.0,127.10713229209276,6.528770242708605
2753.0,126.57754,6.562703
2754.0,126.57754,6.562703
2755.0,126.57754,6.562703
2756.0,126.57754,6.562703
2757.0,127.860963,6.562703
2758.0,127.860963,6.562703
2759.0,128.4657472625249,6.562703
2760.0,128.4657472625249,5.782976
2761.0,128.4657472625249,6.822612
2762.0,128.4657472625249,7.013767707158329
2763.0,127.51396341595498,7.013767707158329
2764.0,126.76556410171314,7.013767707158329
2765.0,126.76556410171314,7.667316
2766.0,126.76556410171314,7.679990445584632
2767.0,126.76556410171314,7.679990445584632
2768.0,128.4202804742982,7.679990445584632
2769.0,128.673797,7.679990445584632
2770.0,128.673797,7.855749042485602
2771.0,128.673797,7.855749042485602
2772.0,128.673797,7.017544
2773.0,126.54806783596676,7.017544
2774.0,126.54806783596676,7.377478804646077
2775.0,126.54806783596676,7.407407
2776.0,126.54806783596676,7.377478804646077
2777.0,127.304813,7.377478804646077
2778.0,129.058824,7.407407
2779.0,129.058824,7.845401022880209
2780.0,129.058824,7.845401022880209
2781.0,129.058824,7.845401022880209
2782.0,128.8126248682971,7.862248
2783.0,128.588235,7.862248
2784.0,128.51546595446047,7.862248
2785.0,128.51546595446047,7.667316
2786.0,128.51546595446047,7.658655026543942
2787.0,128.417112,7.658655026543942
2788.0,128.11515179243233,7.658655026543942
2789.0,127.989305,7.658655026543942
2790.0,127.13369,7.621165829437971
2791.0,127.13369,7.621165829437971
2792.0,126.877005,7.699860808655312
2793.0,126.87581788499315,7.722448526589021
2794.0,126.87581788499315,7.699860808655312
2795.0,126.87581788499315,7.621165829437971
2796.0,126.93889646421275,7.602339
2797.0,127.11781042230201,7.48994154401721
2798.0,127.11781042230201,7.257434561445399
2799.0,127.176471,7.257434561445399
2800.0,127.176471,7.257434561445399
2801.0,127.176471,7.257434561445399
2802.0,127.176471,7.472385
2803.0,127.176471,7.862248
2804.0,126.919786,8.14345519951367
2805.0,126.834225,8.14345519951367
2806.0,126.834225,8.14345519951367
2807.0,126.834225,8.14345519951367
2808.0,126.834225,8.123338989024527
2809.0,128.374332,7.862248
2810.0,128.53499749972795,7.862248
2811.0,128.53499749972795,7.70482610828653
2812.0,128.53499749972795,7.70482610828653
2813.0,128.53499749972795,7.602339
2814.0,126.64884456435003,7.0594179984645535
2815.0,126.320856,7.0594179984645535
2816.0,126.320856,7.0594179984645535
2817.0,126.30240148205596,7.277453
2818.0,126.2627801266631,7.732294
2819.0,126.30240148205596,8.22284795650896
2820.0,126.320856,9.177676620214964
2821.0,126.320856,9.177676620214964
2822.0,126.320856,9.177676620214964
2823.0,126.363636,9.177676620214964
2824.0,126.449198,8.252112
2825.0,126.534759,8.252112
2826.0,126.620321,8.252112
2827.0,126.620321,8.252112
2828.0,126.620321,8.65785843913423
2829.0,126.962567,9.523499920649819
2830.0,126.962567,10.389141402165407
2831.0,126.962567,10.786225
2832.0,126.620321,10.786225
2833.0,127.048128,10.786225
2834.0,127.219251,10.786225
2835.0,127.946524,10.786225
2836.0,127.946524,10.786225
2837.0,127.946524,10.786225
2838.0,127.946524,10.786225
2839.0,127.946524,10.786225
2840.0,128.160428,10.786225
2841.0,128.160428,10.157975778036752
2842.0,128.160428,10.157975778036752
2843.0,127.647059,10.157975778036752
2844.0,127.50160624496479,9.501587039918656
2845.0,127.390374,8.781212213210383
2846.0,127.390374,8.781212213210383
2847.0,127.13369,8.781212213210383
2848.0,127.005348,8.252112
2849.0,126.96005451196912,8.252112
2850.0,126.96005451196912,8.252112
2851.0,126.919786,8.252112
2852.0,126.919786,8.122157
2853.0,126.4867841727659,7.74312205454733
2854.0,125.8613364635358,7.827774040106655
2855.0,125.23588875430573,7.827774040106655
2856.0,124.61044104507565,7.827774040106655
2857.0,124.61044104507565,7.827774040106655
2858.0,124.61044104507565,8.083531709495961
2859.0,124.61044104507565,8.122157
2860.0,126.320856,8.122157
2861.0,127.53316674483973,10.137483374444868
2862.0,127.53316674483973,10.721248
2863.0,127.53316674483973,11.37102
2864.0,127.53316674483973,12.020793
2865.0,126.663102,12.020793
2866.0,126.663102,12.020793
2867.0,126.27006173496216,12.020793
2868.0,126.27006173496216,12.020793
2869.0,126.27006173496216,12.020793
2870.0,126.27006173496216,11.948595714544814
2871.0,126.42401809991205,11.948595714544814
2872.0,126.57849039701183,11.948595714544814
2873.0,126.58590618795388,12.020793
2874.0,126.58590618795388,12.08577
2875.0,126.58590618795388,12.08577
2876.0,126.58590618795388,13.255361
2877.0,126.52192599263859,13.51527
2878.0,126.12881693778621,14.035088
2879.0,126.12881693778621,14.38632344711325
2880.0,126.12881693778621,15.594542
2881.0,126.12881693778621,15.594542
2882.0,126.192513,15.594542
2883.0,126.192513,15.594542
2884.0,126.29109149787999,15.074724
2885.0,126.363636,15.074724
2886.0,126.77860841491723,13.905133
2887.0,127.78894721722511,13.905133
2888.0,128.79928601953299,14.208359143638008
2889.0,129.80962482184086,14.524583502302473
2890.0,130.81996362414873,14.208359143638008
2891.0,130.81996362414873,13.6510000283632
2892.0,130.81996362414873,12.605588
2893.0,130.81996362414873,12.475634
2894.0,129.44385,12.13086403109015
2895.0,128.83208337829473,10.734565336878862
2896.0,128.83208337829473,9.338266642667573
2897.0,128.83208337829473,7.941967948456284
2898.0,128.83208337829473,6.545669254244995
2899.0,129.187166,5.782976
2900.0,129.358289,5.782976
2901.0,133.679144,5.782976
2902.0,135.946524,5.782976
2903.0,135.946524,6.08826662726139
2904.0,135.946524,8.122157
2905.0,135.97222229572608,8.252112
2906.0,135.97222229572608,10.039707109565343
2907.0,135.97222229572608,11.241066
2908.0,135.97222229572608,11.241066
2909.0,126.320856,17.208325000962223
2910.0,123.839572,17.208325000962223
2911.0,123.83624528636967,17.208325000962223
2912.0,123.24058454732557,17.208325000962223
2913.0,123.24058454732557,15.993475825356077
2914.0,123.24058454732557,14.778626649749931
2915.0,123.24058454732557,14.778626649749931
2916.0,123.497326,14.778626649749931
2917.0,123.582888,14.778626649749931
2918.0,123.582888,16.439246
2919.0,123.754011,18.258609
2920.0,123.582888,23.586745
2921.0,123.497326,25.406108
2922.0,119.14724371349658,25.493946346298905
2923.0,116.909091,26.965562
2924.0,111.78491162270676,28.330084
2925.0,104.28391346087025,30.661686271088502
2926.0,98.171123,30.661686271088502
2927.0,97.89098675444275,30.661686271088502
2928.0,96.78291529903376,30.661686271088502
2929.0,96.78291529903376,29.19107942609305
2930.0,97.89098675444275,28.395062
2931.0,98.171123,25.860949
2932.0,99.15475960448013,24.682694279675008
2933.0,105.77808958665294,24.301494
2934.0,112.40141956882573,23.521767
2935.0,117.11158508759553,23.521767
2936.0,117.465241,23.001949
2937.0,117.550802,21.57245
2938.0,117.76137818666953,17.803769
2939.0,117.76137818666953,17.803769
2940.0,117.893048,17.803769
2941.0,123.71123,17.803769
2942.0,123.967914,21.911776832423723
2943.0,126.106952,21.911776832423723
2944.0,126.106952,21.911776832423723
2945.0,126.02139,21.911776832423723
2946.0,126.106952,21.275720184485223
2947.0,126.106952,18.258609
2948.0,126.106952,18.193632
2949.0,126.89269092885114,16.894087
2950.0,129.486631,14.035088
2951.0,129.58460047996599,12.735543
2952.0,130.0839632371332,12.144971505372435
2953.0,130.2147741033768,12.020793
2954.0,130.5833259943004,12.020793
2955.0,131.0826887514676,12.020793
2956.0,131.0826887514676,12.020793
2957.0,131.0826887514676,11.306043
2958.0,131.14264976049623,11.241066
2959.0,131.14264976049623,11.241066
2960.0,131.14264976049623,10.122013236856759
2961.0,131.14264976049623,10.122013236856759
2962.0,131.14264976049623,10.122013236856759
2963.0,131.2786682164788,10.122013236856759
2964.0,130.9804065583563,10.851202
2965.0,130.1681734035218,11.111111
2966.0,129.486631,11.111111
2967.0,125.79916790504889,11.111111
2968.0,125.79916790504889,11.111111
2969.0,125.79916790504889,11.111111
2970.0,125.79916790504889,11.083263716373517
2971.0,126.71595655470486,11.083263716373517
2972.0,127.518717,11.083263716373517
2973.0,127.604278,11.083263716373517
2974.0,127.604278,11.628762219312707
2975.0,127.604278,12.80052
2976.0,127.518717,12.80052
2977.0,127.433155,13.190383
2978.0,126.8789068250954,13.840156
2979.0,126.278075,13.840156
2980.0,126.2053477663139,13.840156
2981.0,125.47309035629426,13.190383
2982.0,125.47309035629426,13.905133
2983.0,125.47309035629426,13.905133
2984.0,125.02084359048406,13.905133
2985.0,125.02084359048406,13.905133
2986.0,125.02084359048406,14.016317442362993
2987.0,123.882353,14.016317442362993
2988.0,123.882353,14.016317442362993
2989.0,123.882353,14.016317442362993
2990.0,123.882353,13.125406
2991.0,125.87299262492671,11.153348027937163
2992.0,125.87641091776362,10.217878633263883
2993.0,126.449198,9.372766000569941
2994.0,126.534759,8.527653367876
2995.0,126.92707466648518,8.252112
2996.0,126.92707466648518,7.231246819150805
2997.0,127.05668354379769,6.497726
2998.0,127.304813,6.497726
2999.0,127.561497,5.847953
3000.0,127.561497,5.603204332267286
3001.0,127.818182,4.548408
3002.0,128.84492,4.548408
3003.0,129.016043,4.548408
3004.0,129.016043,4.548408
3005.0,129.016043,4.548408
3006.0,129.016043,5.576492352329756
3007.0,129.016043,5.8566180655772095
3008.0,129.016043,5.8566180655772095
3009.0,128.48967986456333,5.576492352329756
3010.0,128.245989,4.887372602948424
3011.0,127.96649964635698,4.288499
3012.0,127.59358249741412,4.887372602948424
3013.0,127.59358249741412,3.703704
3014.0,127.176471,3.508772
3015.0,127.176471,3.294343694126694
3016.0,127.59358249741412,3.508772
3017.0,127.775401,3.703704
3018.0,127.860963,5.133203
3019.0,128.545455,5.133203
3020.0,129.486631,6.562703
3021.0,129.486631,7.472385
3022.0,129.486631,10.68851496756039
3023.0,129.486631,10.68851496756039
3024.0,129.486631,10.68851496756039
3025.0,129.27963466870588,10.68851496756039
3026.0,129.27963466870588,10.379515256411976
3027.0,129.229947,10.020557151821905
3028.0,129.229947,9.661599047231835
3029.0,129.229947,9.302640942641764
3030.0,129.315508,8.943682838051693
3031.0,129.61374710141436,8.584724733461622
3032.0,130.42910787703542,8.252112
3033.0,131.112299,8.252112
3034.0,131.112299,8.252112
3035.0,131.112299,8.122157
3036.0,131.112299,7.732294
3037.0,131.112299,7.710634426828837
3038.0,131.112299,7.710634426828837
3039.0,131.112299,7.602339
3040.0,131.112299,7.447838126318917
3041.0,131.112299,7.602339
3042.0,130.67345893343622,7.710634426828837
3043.0,129.91127377050202,7.710634426828837
3044.0,129.91127377050202,7.160492879270235
3045.0,129.91127377050202,7.160492879270235
3046.0,129.91127377050202,7.927225
3047.0,131.02714823347196,7.927225
3048.0,131.497326,7.667316
3049.0,131.582888,6.497726
3050.0,131.582888,6.107862
3051.0,131.5908099378795,6.107862
3052.0,131.839572,5.588044
3053.0,131.839572,4.473325246422653
3054.0,132.86631,3.768681
3055.0,132.86631,3.768681
3056.0,132.86631,3.768681
3057.0,132.86631,3.768681
3058.0,132.609626,3.768681
3059.0,131.582888,4.435058738871151
3060.0,131.582888,4.548408
3061.0,131.582888,5.278317834674048
3062.0,131.582888,7.407407
3063.0,131.582888,7.407407
3064.0,131.497326,7.414265984972019
3065.0,129.486631,7.537362
3066.0,129.486631,7.414265984972019
3067.0,129.486631,7.407407
3068.0,128.930481,7.407407
3069.0,128.930481,7.212476
3070.0,128.930481,6.822612
3071.0,128.930481,6.221934812508254
3072.0,129.40107,6.221934812508254
3073.0,129.40977075332594,6.221934812508254
3074.0,129.43905576717935,7.212476
3075.0,129.46834078103274,7.34243
3076.0,129.486631,7.602339
3077.0,130.2685652207854,7.8092348090479335
3078.0,131.368984,7.8092348090479335
3079.0,131.625668,7.602339
3080.0,131.625668,7.34243
3081.0,131.70343004280878,6.997509696756575
3082.0,131.70343004280878,6.997509696756575
3083.0,131.70343004280878,6.997509696756575
3084.0,131.70343004280878,6.997509696756575
3085.0,131.59346120716825,7.382862198543462
3086.0,131.4834923715277,7.382862198543462
3087.0,131.4834923715277,7.382862198543462
3088.0,131.45387966146413,7.382862198543462
3089.0,131.411765,7.212476
3090.0,131.411765,6.822612
3091.0,131.45387966146413,5.537145375575502
3092.0,131.540107,5.523067
3093.0,132.481283,5.537145375575502
3094.0,133.336898,5.717999
3095.0,133.336898,5.537145375575502
3096.0,133.336898,5.537145375575502
3097.0,133.336898,5.717999
3098.0,133.1215731680527,6.497726
3099.0,132.352941,6.497726
3100.0,132.352941,6.497726
3101.0,131.89851415026683,6.788679754221078
3102.0,131.89851415026683,7.439896767272828
3103.0,131.754011,6.788679754221078
3104.0,131.582888,6.709984239433009
3105.0,131.56173484521543,6.497726
3106.0,129.88696650450666,6.497726
3107.0,129.44385,6.237817
3108.0,128.502674,5.847953
3109.0,128.502674,5.847953
3110.0,128.502674,5.847953
3111.0,128.502674,6.237817
3112.0,128.502674,6.382212093937637
3113.0,129.101604,6.382212093937637
3114.0,129.15579346873542,7.537362
3115.0,129.187166,7.662726713810958
3116.0,130.88532484968522,7.874521440566816
3117.0,130.88532484968522,7.874521440566816
3118.0,130.88532484968522,7.854034765462596
3119.0,130.88532484968522,7.874521440566816
3120.0,129.486631,7.927225
3121.0,129.486631,7.927225
3122.0,129.486631,10.02797545951173
3123.0,129.486631,12.201916153560862
3124.0,129.486631,12.946358191523927
3125.0,129.486631,12.946358191523927
3126.0,129.486631,12.946358191523927
3127.0,129.486631,12.946358191523927
3128.0,129.486631,8.252112
3129.0,129.486631,8.252112
3130.0,129.486631,7.602339
3131.0,129.486631,7.602339
3132.0,130.51600059332387,7.602339
3133.0,131.454545,7.602339
3134.0,131.6627451022464,7.602339
3135.0,131.6627451022464,7.923060187570989
3136.0,131.967914,7.923060187570989
3137.0,131.967914,7.923060187570989
3138.0,131.95614429401903,8.252112
3139.0,131.79577306249413,8.252112
3140.0,131.6627451022464,8.252112
3141.0,131.63540183096927,8.256766086544408
3142.0,131.63540183096927,8.615810577392908
3143.0,131.47503059944438,8.97485506824141
3144.0,131.31465936791952,9.333899559089911
3145.0,131.2729645095059,9.692944049938411
3146.0,131.2729645095059,10.051988540786912
3147.0,131.2729645095059,10.411033031635412
3148.0,131.2729645095059,10.770077522483914
3149.0,131.2729645095059,11.129122013332415
3150.0,131.71123,11.488166504180915
3151.0,131.97029166531988,11.847210995029418
3152.0,131.97029166531988,11.847210995029418
3153.0,131.97029166531988,11.847210995029418
3154.0,131.97029166531988,11.847210995029418
3155.0,131.97029166531988,11.769908625959248
3156.0,132.224599,9.349505707112998
3157.0,132.224599,8.252112
3158.0,133.50611971786003,8.187135
3159.0,133.59411747166186,7.927225
3160.0,133.59411747166186,7.927225
3161.0,133.59411747166186,7.537362
3162.0,133.59411747166186,7.537362
3163.0,132.44214769271323,7.537362
3164.0,132.181818,7.537362
3165.0,130.66524174315322,8.187135
3166.0,129.486631,8.187135
3167.0,129.486631,8.187135
3168.0,129.486631,8.187135
3169.0,129.486631,8.187135
3170.0,129.486631,8.187135
3171.0,129.486631,8.187135
3172.0,129.486631,8.187135
3173.0,129.833297192844,8.187135
3174.0,130.3240331602683,7.927225
3175.0,130.8147691276926,8.186256715089542
3176.0,131.3055050951169,8.186256715089542
3177.0,131.41567344057864,8.186256715089542
3178.0,131.565353303427,8.186256715089542
3179.0,131.754011,8.808370083164167
3180.0,133.251337,9.430483451238793
3181.0,133.251337,10.052596819313417
3182.0,133.251337,10.052596819313417
3183.0,133.251337,10.052596819313417
3184.0,132.994652,10.052596819313417
3185.0,132.994652,9.705207888494446
3186.0,132.994652,9.206168299662542
3187.0,132.88770029483314,8.707128710830638
3188.0,132.88770029483314,8.208089121998732
3189.0,132.88770029483314,8.208089121998732
3190.0,132.994652,8.122157
3191.0,133.42293485617483,8.086379830113122
3192.0,133.35378511856683,8.086379830113122
3193.0,133.35378511856683,8.086379830113122
3194.0,133.38923559607923,8.111327556835036
3195.0,133.42293485617483,8.125351177525168
3196.0,133.4246860735916,8.125351177525168
3197.0,133.460136551104,8.140851701743582
3198.0,133.460136551104,8.156352225961996
3199.0,133.49558702861637,8.17185275018041
3200.0,136.588235,8.187353274398824
3201.0,136.588235,8.202853798617237
3202.0,136.588235,8.218354322835651
3203.0,136.588235,8.218354322835651
3204.0,136.55756648839602,8.218354322835651
3205.0,136.55756648839602,8.218354322835651
3206.0,136.55756648839602,7.255072254988843
3207.0,136.55756648839602,6.692658
3208.0,137.40107,4.64515614690893
3209.0,137.55318009693016,3.6820424355512476
3210.0,138.70350082072093,3.6820424355512476
3211.0,139.283422,3.6820424355512476
3212.0,141.42246,3.6820424355512476
3213.0,141.42246,5.588044
3214.0,141.080214,7.537362
3215.0,139.283422,7.667316
3216.0,139.283422,9.306908487671869
3217.0,139.197861,12.056303679613853
3218.0,136.32085778475172,14.424951
3219.0,135.89279989306388,18.193632
3220.0,135.63092119905272,28.48893426507057
3221.0,135.63092119905272,28.48893426507057
3222.0,135.22403037529523,28.48893426507057
3223.0,134.1932321258875,28.48893426507057
3224.0,134.064171,32.618583
3225.0,134.064171,32.618583
3226.0,127.65970769995238,33.138402
3227.0,121.12618327401722,35.867446
3228.0,117.080214,35.867446
3229.0,116.86393175767844,35.867446
3230.0,114.59265884808208,35.867446
3231.0,111.79629538058688,34.762833
3232.0,111.05816093881761,34.36322259153011
3233.0,111.05816093881761,32.321862096499245
3234.0,111.05816093881761,28.395062
3235.0,111.05816093881761,26.575699
3236.0,112.02519938056736,22.677063
3237.0,112.99223782231712,22.157245
3238.0,113.95927626406687,18.258609
3239.0,114.92631470581664,17.9987
3240.0,115.89335314756639,17.218973
3241.0,116.139037,17.218973
3242.0,124.58207176250754,17.218973
3243.0,127.15602988790639,17.218973
3244.0,129.229947,17.218973
3245.0,129.229947,17.218973
3246.0,128.716578,17.218973
3247.0,128.716578,15.269656
3248.0,128.716578,15.269656
3249.0,128.032086,15.269656
3250.0,128.032086,15.269656
3251.0,128.032086,16.179337
3252.0,128.032086,16.739585362503988
3253.0,128.716578,17.42160573431269
3254.0,129.486631,17.868746
3255.0,129.486631,17.868746
3256.0,129.486631,17.868746
3257.0,129.486631,17.868746
3258.0,129.486631,17.868746
3259.0,129.486631,17.218973
3260.0,128.7431961255236,16.475345059395636
3261.0,128.654317379012,15.34437890945306
3262.0,128.654317379012,14.814815
3263.0,128.588235,14.485958062544512
3264.0,128.588235,13.775179
3265.0,128.588235,13.58457900460496
3266.0,128.673797,13.255361
3267.0,128.759358,13.125406
3268.0,128.9340726909685,12.215724
3269.0,128.9340726909685,11.825861
3270.0,129.19928423260464,11.825861
3271.0,129.486631,11.825861
3272.0,129.486631,11.825861
3273.0,129.19928423260464,11.825861
3274.0,128.36244745153604,12.144971233150667
3275.0,128.36244745153604,12.144971233150667
3276.0,128.759358,12.144971233150667
3277.0,128.759358,12.144971233150667
3278.0,128.759358,11.825861
3279.0,129.17176414979963,11.825861
3280.0,129.17176414979963,11.695906
3281.0,129.17176414979963,11.695906
3282.0,129.17176414979963,11.695906
3283.0,128.502674,11.695906
3284.0,128.417112,11.695906
3285.0,127.647059,11.695906
3286.0,127.647059,12.345679
3287.0,127.647059,12.605588
3288.0,127.647059,12.605588
3289.0,127.647059,13.546313981595
3290.0,128.074866,13.710201
3291.0,128.074866,13.710201
3292.0,128.074866,13.710201
3293.0,128.074866,13.710201
3294.0,128.0862764991834,13.710201
3295.0,128.0862764991834,13.710201
3296.0,128.0862764991834,13.554255895393338
3297.0,128.716578,13.190383
3298.0,128.716578,12.930474
3299.0,128.716578,12.540611
3300.0,128.716578,12.410656
3301.0,127.68984,11.910332888000221
3302.0,126.663102,11.910332888000221
3303.0,126.663102,11.910332888000221
3304.0,126.663102,11.910332888000221
3305.0,126.663102,11.910332888000221
3306.0,126.748663,11.83380281520571
3307.0,126.748663,11.83380281520571
3308.0,126.919786,11.867735457642043
3309.0,127.518717,11.867735457642043
3310.0,129.40107,11.867735457642043
3311.0,131.83030216515948,12.276947711407404
3312.0,132.224599,12.686159965172767
3313.0,133.55460459839117,12.686159965172767
3314.0,133.55460459839117,12.686159965172767
3315.0,133.55460459839117,12.686159965172767
3316.0,132.224599,12.605588
3317.0,129.486631,12.551079627494694
3318.0,129.01461706770093,12.540611
3319.0,128.33963231118057,8.252112
3320.0,128.245989,8.252112
3321.0,127.989305,8.252112
3322.0,127.989305,8.252112
3323.0,127.989305,8.252112
3324.0,127.989305,8.240520420565762
3325.0,128.03683669695187,8.187135
3326.0,128.502674,8.05718
3327.0,129.016043,8.05718
3328.0,129.11618074862392,8.05718
3329.0,129.272727,8.05718
3330.0,129.272727,8.123240801452166
3331.0,129.358289,8.123240801452166
3332.0,129.486631,8.123240801452166
3333.0,129.486631,8.123240801452166
3334.0,129.7001951739883,7.407407
3335.0,129.94075198745927,7.147498
3336.0,130.1813088009302,7.017544
3337.0,130.42186561440116,7.017544
3338.0,130.6624224278721,7.017544
3339.0,130.90297924134305,7.017544
3340.0,131.14353605481398,7.017544
3341.0,131.668449,7.385749467879717
3342.0,131.668449,7.407407
3343.0,132.10339086184825,7.927225
3344.0,132.10339086184825,8.45570592091043
3345.0,132.10339086184825,8.45570592091043
3346.0,132.10339086184825,8.45570592091043
3347.0,129.486631,9.105935785728338
3348.0,128.887701,9.990252381192093
3349.0,128.04349069749577,10.236654490838589
3350.0,128.04349069749577,10.236654490838589
3351.0,128.04349069749577,10.236654490838589
3352.0,128.04349069749577,10.787462642528155
3353.0,128.203209,10.981157
3354.0,128.37052845732865,11.241066
3355.0,128.81956782143308,11.241066
3356.0,128.81956782143308,10.981157
3357.0,128.81956782143308,10.787462642528155
3358.0,128.81956782143308,10.48254226648435
3359.0,128.117647,9.028761133389402
3360.0,128.117647,8.363096158965842
3361.0,128.117647,8.363096158965842
3362.0,128.117647,8.363096158965842
3363.0,128.117647,8.363096158965842
3364.0,128.203209,9.7036191839948
3365.0,128.3782921939169,10.951844528405948
3366.0,129.229947,11.044142209023757
3367.0,131.368984,11.169238476793305
3368.0,131.4412358290111,11.386632425180663
3369.0,131.56370112265097,11.60402637356802
3370.0,131.6861664162908,11.60402637356802
3371.0,131.6861664162908,11.60402637356802
3372.0,131.6861664162908,11.60402637356802
3373.0,131.6861664162908,11.60402637356802
3374.0,129.44385,11.60402637356802
3375.0,129.44385,11.73561500787935
3376.0,129.44385,11.73561500787935
3377.0,129.44385,11.349360088083765
3378.0,129.48449110788144,11.349360088083765
3379.0,129.48449110788144,11.695906
3380.0,129.48449110788144,11.695906
3381.0,129.48449110788144,11.695906
3382.0,129.48449110788144,11.349360088083765
3383.0,129.48449110788144,11.306043
3384.0,129.48449110788144,11.306043
3385.0,129.486631,11.306043
3386.0,129.486631,11.306043
3387.0,129.486631,11.695906
3388.0,129.7731218252667,11.695906
